Comune,CRATER,PHONE_BEFORE,PHONE_AFTER,PCGH,MPE,MPE_INIT,MPE_END,DISTANCE FROM EPICENTER,AGRICOLTURE,OTHER SERV,PUBLIC ADMIN,REAL ESTATE,ENTERTAINMENT,HOSPITALITY,FINANCE,MANUFACTURING,TECH SERVICES,WHOLE/RETAIL SALES,CONSTRUCTIONS,MINING,WASTE MGMT,UTILITIES,EDUCATION,BUSINESS SUPPORT SERVICES,EXTRA,HEALTHCARE,COMMUNICATION AND INFORMATION SERV.,LOGISTICS,ABRUZZO,LAZIO,MARCHE,UMBRIA,ALT_MIN,ALT_MEAN,ALT_MED
Selci,0.0,702.731430775164,817.3890935804702,0.1631600036429713,3.1302859096623927,0.8975269882848448,3.8314172458592526,66.57547882091991,0.0,0.0,0.0,0.0,0.0,0.3458498023715415,0.0,0.0,0.0,0.0,0.6541501976284585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,121,195.1438,194
Sellano,1.0,1722.96751831855,3585.499231464738,1.081002220496785,97.9406086456076,-0.7395873470492986,128.92818057290427,22.3495096703147,0.0008134490238611,0.0,0.0,0.0,0.0,0.0,0.0,0.6762472885032538,0.0,0.0,0.0576193058568329,0.2517624728850325,0.0,0.0,0.0,0.0135574837310195,0.0,0.0,0.0,0.0,0,0,0,1,436,856.6634,845
Senigallia,0.0,79233.5226860779,80916.6215641953,0.0212422573307238,-3.8398396178842193,-1.544807707849349,-4.560525928569485,89.33298786684166,0.0055434204965331,0.0,0.0,0.0150840875900191,0.0,0.028418006753788,0.0025703310360411,0.3587918502617406,0.063810534068132,0.3213541470518083,0.0407413684162074,0.0,0.0,0.0536547450173029,0.0018966260351414,0.0064964410801039,0.0,0.0204904656096611,0.0553641145382191,0.0257838620453014,0,0,1,0,0,68.09566,69
Serra San Quirico,0.0,5198.632983031238,5750.092845840868,0.106077860200872,-7.523481863171853,1.422564113572208,-10.332720742165234,63.41646839838469,0.0008884222428623,0.0,0.0,0.0060035806108575,0.0,0.0003903673491364,0.0,0.938039279031889,0.0,0.0076188937796982,0.0095572695823069,0.018656867100109,0.0148070373810389,0.0,0.0,0.0016018522257669,0.0,0.0024364306963345,0.0,0.0,0,0,1,0,143,371.3121,350
Serra Sant'Abbondio,0.0,1508.463247204011,1520.218670886076,0.0077929798447885,-12.999407799626054,-7.262426214519416,-14.800935732619813,76.0547322894436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641357492090883,0.0,0.0,0.9358642507909116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,345,583.0383,525
Serra de' Conti,0.0,5227.112745854222,5233.881442133816,0.0012949206586297,-1.4003114993019068,1.8435848712033032,-2.418960389229188,75.05914975876416,0.0195375066737853,0.0,0.0,0.0046215963694607,0.0,0.0040876935397757,0.0,0.5319006940736786,0.0,0.3131256673785371,0.0873848772023491,0.0,0.0,0.0,0.0,0.0059063000533902,0.0,0.0183779364655632,0.0075080085424452,0.0075497197010144,0,0,1,0,78,171.6528,154
Serramonacesca,0.0,1616.7183860393366,1942.296903254973,0.2013823310398813,-5.119120470109717,2.868967502867544,-7.627541213848679,86.4410332661688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770428015564203,0.22568093385214,0.0,0.0,0.0,0.0,0.0972762645914396,0.0,0.0,0.0,0.0,1,0,0,0,99,546.4872,501
Serrapetrona,1.0,2473.617123023525,2936.142755424955,0.1869835182237421,-8.093521724750023,5.312039065215277,-12.30313820378198,32.88337357212696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082127895028061,0.0,0.8756620030037151,0.0,0.0422101019682238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,268,591.1543,582
Serravalle di Chienti,1.0,3848.082857693791,3815.291331374322,-0.0085215229328822,-9.381656901176642,-3.2221156506853394,-11.315877092155516,26.544577005934357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,493,942.0631,913
Servigliano,1.0,2920.359776320864,2624.9495818264013,-0.1011554113605232,-17.060111447340606,-7.863375804851485,-19.94807193780372,32.68685388222953,0.0,0.0,0.0,0.0026486957687923,0.0,0.0010058338362502,0.0165962582981291,0.3195869375712465,0.0,0.4219137665124388,0.2039160464024676,0.0,0.0,0.0220612888084221,0.0,0.0,0.0,0.0,0.012271172802253,0.0,0,0,1,0,146,276.2839,272
Sigillo,0.0,3398.326552256074,3814.310669077757,0.1224085179646789,-34.52778007450825,-38.89260935277748,-33.157135642257515,62.16706309322428,0.0,0.0,0.0,0.0,0.0,0.0015014224001685,0.0,0.9455273416921294,0.0,0.0,0.041987145716995,0.0,0.0,0.0,0.0,0.0031082077757875,0.0,0.0,0.0,0.0078758824149193,0,0,0,1,371,626.5787,490
Silvi,0.0,21496.333089086,24113.939172694398,0.1217698885089098,-11.632691022250828,-11.225503421405692,-11.760556141915067,71.51958125005544,0.0015607304443855,0.0025523858891937,0.0,0.0184639482536158,0.0024566009882748,0.0254224395850823,0.0,0.5374997887097774,0.0007550103954789,0.1368371825716555,0.0955764278993244,0.0,0.0,0.0010649027219815,0.0,0.1369386018785109,0.0,0.0075050287072982,0.0280593415633222,0.0053076103920983,1,0,0,0,0,92.53831,78
Sirolo,0.0,8184.814529502506,8482.176231916817,0.0363309029596771,-8.009155026874764,-7.77104820386582,-8.083925371928784,78.91420754839075,0.0168690958164642,0.0,0.0,0.0159348074327831,0.0005709540122495,0.1296065607806498,0.0,0.0935845530987231,0.0006747638326585,0.4365721997300945,0.2885393958268452,0.0,0.0,0.0,0.0,0.0004671441918405,0.0,0.0014014325755216,0.0108481262327416,0.004930966469428,0,0,1,0,0,128.6199,91
Smerillo,1.0,617.9152333204781,553.3009380650994,-0.1045682186991283,-36.91996282721401,-0.7100736610023126,-48.29059838108867,24.566308279357173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0,0,1,0,288,515.5811,500
Soriano nel Cimino,0.0,6500.055331662168,7334.196971066907,0.1283283905817823,14.32009711400964,16.619904912253727,13.59791107809668,81.72958104721904,0.1833605054004483,0.0,0.0,0.0172457713470552,0.0007896882005298,0.0518646831057672,0.0,0.1246178928061952,0.0,0.3374261259425311,0.1538618300387202,0.0,0.0,0.0,0.0001018952516812,0.0030823313633584,0.0,0.0137303851640513,0.0,0.1139188913796617,0,1,0,0,74,384.8748,310
Spello,0.0,14461.36755688392,14435.96900994575,-0.001756303256816,2.369677388581657,6.786706972839451,0.9826410073672356,44.30838728643791,0.0187422397712093,0.0,0.0,0.0047605877472239,0.0,0.0066965993279862,0.1024497313710375,0.6148160788998276,0.0050548144312303,0.1906294685677633,0.0204369854710863,0.0,0.0044840146642579,1.7653601040385554e-05,0.0,0.0133343533191712,0.0,0.0010827541971436,0.0142464560395911,0.0032482625914309,0,0,0,1,188,383.7337,231
Spinetoli,0.0,4601.162418048592,5582.780221518987,0.213341263420714,9.559332702976048,23.687775877318256,5.122716574667689,47.980926266774055,0.0009689774384149,0.0,0.0,0.007525622881317,0.0,0.0026623954222693,0.0,0.1640720283418259,0.0143665424623031,0.7371106132068262,0.009879290476205,0.0,0.0,0.0052055791092132,0.0,0.0007122137007907,0.0,0.0025248434199707,0.0002323100483266,0.054739583492537,0,0,1,0,22,66.15472,43
Spoleto,1.0,45705.67697647513,47712.57138336347,0.0439090839398637,-14.440223518227272,-2.165318907044684,-18.29479115171707,34.27035310332072,0.00236145185699,0.0,0.0,0.0019625067398982,0.0037752906092488,0.0122876991290487,0.1253256235531132,0.4749654831926602,0.0080603970688431,0.2239484574280074,0.0219002864634415,0.0,0.0554723235378566,0.0032872698603123,0.0004207402185006,0.0194364923911405,0.0,0.0122640088014305,0.0053909709528155,0.0291409981966922,0,0,0,1,219,540.5271,490
Spoltore,0.0,17477.507356344006,20992.547129294755,0.2011179112263315,3.829166940900776,0.5483946299668914,4.859395619912645,78.53586614360434,0.0014165444001956,0.0030304618179277,0.0,0.0013099979040033,0.0025841891986306,0.0056845175714385,0.0007004122126737,0.8156859149025362,0.0089813456298469,0.0577866275413959,0.0205617271012366,0.0003467127785928,0.0521021099699573,0.0005440857961293,0.0002777195556487,0.0029326486410955,0.0,0.0069421155592817,0.0075770278767553,0.0115358415426535,1,0,0,0,7,77.91593,75
Staffolo,0.0,3553.556160817586,3833.404441681736,0.0787516133696798,-3.379754006284708,4.643467299306243,-5.899207325105821,62.3469766454165,0.0,0.0,0.0,0.0,0.0,0.1067961165048543,0.0,0.101126213592233,0.0,0.110135922330097,0.3372427184466019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3446990291262136,0,0,1,0,121,272.7552,270
Stimigliano,0.0,1366.9884593135366,1447.5730334538878,0.0589504421864823,-4.992303554775697,-7.593040826997186,-4.175619594267925,71.30636247705428,0.0,0.0,0.0,0.0820479862896315,0.0,0.0,0.0,0.0,0.0,0.7352185089974294,0.1244644387317909,0.0,0.0,0.0,0.0,0.0312767780634104,0.0,0.0,0.0,0.0269922879177377,0,1,0,0,32,95.38333,91
Stroncone,0.0,7195.930244890089,8217.23951175407,0.1419287336184537,3.91441744225234,4.3691800491721695,3.771612811089864,50.79570493241388,0.0058803573447924,0.0,0.0,0.0062196087300689,0.0,0.0072373628858984,0.0,0.6030758792265069,0.0317200045233518,0.1554336763541784,0.190433110935203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,150,564.9898,538
Sutri,0.0,7885.993125723101,8751.153254972874,0.1097084559239256,-3.574505037755684,0.6453047194743899,-4.899610415347412,95.28911947090346,0.0092592592592592,0.0,0.0,0.0191095350669818,0.0,0.0325551615445232,0.0035953506698187,0.4330673758865248,0.0984535066981875,0.1706560283687943,0.0553585500394011,0.0050728920409771,0.0,0.0,0.0,0.0022163120567375,0.0,0.005466903073286,0.0247241922773837,0.1404649330181245,0,1,0,0,236,321.0045,303
Tarano,0.0,1797.0460663324336,1843.0719371609405,0.0256119593653156,-6.709847442837648,1.5408782860017238,-9.30074173933694,66.54892010597253,0.0885995554144172,0.0,0.0,0.0,0.0,0.0504922197523023,0.0,0.0,0.0,0.6906954588758336,0.0146078120038107,0.0,0.0,0.0,0.0,0.0,0.0,0.1022546840266751,0.0,0.0533502699269609,0,1,0,0,71,173.8639,175
Tarquinia,0.0,947.7604319321248,872.9605334538878,-0.0789227909902805,25.30690260131085,4.555337860054102,31.823312490398376,125.85905273700494,0.3217348746154563,0.0,0.0,0.0337388521177092,0.0,0.0511404244740685,0.0019576768900904,0.043853516049843,0.0071470743606475,0.404167055094621,0.0602374071657189,0.0,0.0023538734035611,0.0,0.000776855908766,0.0067198036108262,0.0011031353904477,0.0613172368789037,0.0029054410987849,0.0008467729405549,0,1,0,0,0,68.34062,51
Teramo,1.0,34806.62054569996,42638.84905063291,0.2250212282071306,0.3712503774037292,5.392151400385678,-1.2054138156940235,38.36154274895439,0.0003889627466575,0.0049375047168989,0.0,0.0085504074433149,0.0192130180606433,0.0117017797464582,0.0978231632153479,0.2596423090841185,0.0141023184888894,0.3236295836163472,0.0997612039654848,0.0020048030126229,0.0701284351119187,0.004230211762156,0.0019380407501369,0.0117608014567719,0.0,0.0168550523551597,0.0347802360481384,0.0185521684189341,1,0,0,0,104,343.0715,309
Terni,0.0,97642.54310644044,114969.97310126582,0.1774577908723322,-2.361395810579082,2.48494547930743,-3.883244726604354,44.22464680294304,0.0027395979528979,0.0,0.0,0.005593089065088,9.816910371820792e-05,0.0102531466703781,0.0318830725229565,0.6083530857927846,0.0147519264624168,0.1284731835794112,0.0368505991608879,0.0,0.0230314916710315,0.0695402732373386,0.00209554913608,0.0210411237175067,0.0,0.0087230260732464,0.0083309871200861,0.028241678734171,0,0,0,1,97,407.9469,376
Tocco da Casauria,0.0,3111.908011955264,3056.316862567812,-0.0178640079250038,-2.497382130661974,3.720394039165831,-4.44988926091441,78.03559013498007,0.0036521137409177,0.0,0.0,0.0,0.0,0.0001537732101439,0.0,0.9107859092481772,0.0,0.0512961800171713,0.014083063162346,0.0154670220536412,0.0,0.0,0.0,0.003754629214347,0.0,0.0008073093532555,0.0,0.0,1,0,0,0,170,579.678,445
Todi,0.0,19571.723765908217,21208.99824819168,0.0836550986446792,-3.6391662511491294,-4.505797005475944,-3.3670267142950787,58.03865625307234,0.0535810342827208,0.0,0.0,0.0077031526321155,0.0,0.0183771696978859,0.0048447943071908,0.2018640855890222,0.0270542033336966,0.551030309848855,0.060830646664018,0.0,0.0,0.0,0.0042154632614817,0.0130823509557745,0.0,0.0010723238488339,0.0370496679311884,0.019294797647216,0,0,0,1,125,279.5997,260
Toffia,0.0,718.1973100655612,876.969202079566,0.2210700176522677,49.67117304159381,34.689730335288665,54.37564822799133,67.4293047366911,0.0,0.0,0.0,0.0287141073657927,0.0,0.0,0.0,0.0,0.0,0.0,0.031210986267166,0.0,0.0,0.0,0.0,0.0,0.0,0.2496878901373283,0.0,0.6903870162297129,0,1,0,0,146,375.3643,350
Tolentino,1.0,26471.612475896647,28881.06140370705,0.0910201042722387,-4.0259648024892165,1.4025814688449747,-5.73063782579922,38.163618620151325,0.0079991615803299,0.0,0.0,0.0064749692997145,0.0022737576921587,0.0082771159274675,7.062774394481012e-05,0.3490013009174771,0.0097534636073461,0.3289339083798679,0.0943860056821159,0.0017861984275074,0.1238605580503097,0.0279822564880696,0.0012986391628561,0.0015036874517282,0.0,0.0038868042312853,0.0037318788574709,0.0287796665003497,0,0,1,0,129,273.1632,267
Tollo,0.0,2967.174354030081,3591.855142405064,0.210530529669255,-1.57939569876117,-1.5250658995722743,-1.5964563515418604,96.30287741710336,0.8560418437881196,0.0,0.0,0.0002217868628248,0.0,0.004749935312165,0.0,0.0773851328872953,0.0033637674195098,0.0288877388829335,0.0250988799763427,0.0,0.0,0.0,0.0,0.0019036705725797,0.0,0.0,0.0023472442982294,0.0,1,0,0,0,31,118.1083,125
Torano Nuovo,0.0,813.8732549170845,981.3585895117542,0.2057879818298399,-11.63709967791017,-2.818568075618677,-14.406296471352723,45.68351505990058,0.0,0.0,0.0,0.0674701081799202,0.0,0.0346365534256974,0.0,0.5657620041753654,0.0,0.035111026760296,0.2934143101157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0036059973429493,0.0,0.0,1,0,0,0,126,201.8735,202
Torgiano,0.0,9480.133233706132,10361.850881555152,0.0930068835651083,-5.745460657386488,-2.347325688437638,-6.81254357822705,61.62642116513647,0.0359076482668492,0.0,0.0,0.0031281764059161,0.0,0.0171219947310556,0.0,0.3997427759454021,0.006849627647437,0.4123301595204016,0.018669487833717,0.0,0.0022029995643786,0.0560043147260771,0.0,0.0111477586242661,0.0,0.0001659510029663,0.0183915199037484,0.0183375858277843,0,0,0,1,166,219.8702,198
Tornimparte,0.0,4445.84461048978,4677.032617540687,0.0520009193540927,-10.272968849605322,1.3296419456291293,-13.916422664679938,45.67450749813582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412087912087912,0.0,0.0,0.6395604395604395,0.0,0.0,0.0,0.0,0.1192307692307692,0.0,0.0,0.0,0.0,1,0,0,0,685,1241.51,1262
Torre San Patrizio,0.0,2676.617383339761,3325.920162748644,0.2425833380035485,-3.085303150445581,5.842648688906415,-5.888860105337993,49.35552424781817,0.0,0.0,0.0,0.0215528268099258,0.0,0.0,0.0,0.6030954208237401,0.0090176515732924,0.0652980301867485,0.0465592223074955,0.0,0.0,0.1946149910463034,0.0,0.0002558199027884,0.0,0.0,0.0,0.0596060373497058,0,0,1,0,47,147.0372,147
Torre de' Passeri,0.0,1119.700684535287,1353.220931283906,0.2085559560460011,8.076866569964864,6.110304400659143,8.694406756806377,74.98824589297287,0.0,0.0,0.0,0.0236487836056405,3.994726960412256e-05,0.0042344105780369,0.0,0.2989254184476491,0.0077897175728038,0.3532936523788599,0.3073143450645148,0.0,0.0,0.0,0.0,0.0047537250828905,0.0,0.0,0.0,0.0,1,0,0,0,100,222.9204,200
Torrevecchia Teatina,0.0,4418.903094870806,5146.085330018083,0.1645617067256682,-1.1365254367949862,-1.5856559776862966,-0.9954893879645738,87.68773401160772,0.0019238386238895,0.010128444519889,0.0,0.003112091891586,0.0100152775420132,0.0,0.0,0.6434674362021162,0.0111469473207717,0.1195043286369037,0.1463249023934816,0.0,0.0,0.0,0.0,0.0002263339557517,0.0,0.0130142024557234,0.0411361964578735,0.0,1,0,0,0,18,116.647,113
Torri in Sabina,0.0,2073.7202853837257,2324.576819620253,0.1209693206960688,19.417899502064856,2.351876984121583,24.77697479541938,62.32098699653105,0.0,0.0,0.0,0.0,0.0,0.0819095477386934,0.0,0.2814070351758794,0.0,0.0442211055276381,0.4170854271356783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14321608040201,0.0321608040201005,0,1,0,0,120,308.5292,294
Torricella Sicura,1.0,2267.635210181257,2472.481363019892,0.0903347028300292,1.7271711882489489,7.607456090957928,-0.119356876908622,29.461772649150948,0.0013355592654424,0.0,0.0,0.0,0.0,0.0,0.0,0.5001669449081803,0.013939899833055,0.0359766277128547,0.4485809682804674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,299,799.15,781
Torricella in Sabina,0.0,887.7709313536444,1025.7360420433995,0.1554062042551794,1.3274484617376598,-2.9663988323863224,2.675803119255733,56.0565469732125,0.0,0.0,0.0,0.0,0.0,0.0997171145685997,0.0,0.0,0.0,0.4837340876944837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165487977369165,0,1,0,0,349,575.1929,578
Tortoreto,0.0,14899.895458927882,16040.481984629294,0.0765499683434344,-17.507202290583177,-16.030027543542527,-17.971064955859216,55.52571250654759,0.0025134577245315,0.00258226413567,0.0,0.0369652325251952,0.0062168616181648,0.0546525276237503,0.0066499372647427,0.5370907030396244,0.0025053628526328,0.2287044157526207,0.0431132877322216,0.0,0.0125875258024041,0.002011575666815,0.001675638483021,0.0087465090864937,0.0,0.0186951066499372,0.0185736835714574,0.0167159104707168,1,0,0,0,0,79.55992,76
Tossicia,1.0,1710.7417855765525,2150.8782775768536,0.257278156008779,-14.929422619873693,0.7228242787510667,-19.844543852821324,35.93757200365841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497685185185185,0.7152777777777778,0.0,0.0,0.0,0.0723379629629629,0.0202546296296296,0.0,0.0,0.0,0.1423611111111111,1,0,0,0,211,643.019,545
Treia,1.0,18065.456604319323,18717.007527124773,0.0360661198372184,-18.012732314939395,-11.174517055088272,-20.1600698337536,49.80249910964764,0.0021531418907456,0.0,0.0,0.0155443795167044,0.0,0.0021948997940813,0.0,0.648975234953453,7.829606875438783e-06,0.148235337103724,0.0392185008390728,0.0,0.0937804212850472,0.0009447725629696,0.0,0.0021427024149117,0.0,0.0009082343975508,0.0200124751736215,0.0258820704612421,0,0,1,0,104,226.0652,205
Trevi,0.0,9654.858513305053,10303.053424502712,0.0671366556334722,-11.3274385940467,2.209649637851256,-15.578357342762144,31.71612694743713,0.0185288270377733,0.0,0.0,0.0024850894632206,0.0,0.0042226640159045,0.0,0.751272365805169,0.0054990059642147,0.1496660039761431,0.0244771371769383,0.0,0.010624254473161,0.0,0.0,0.0052246520874751,0.0,0.0004254473161033,0.0030616302186878,0.0245129224652087,0,0,0,1,208,543.6393,421
Tuoro sul Trasimeno,0.0,8125.57793096799,8484.039805605787,0.0441152466548424,-12.704653851491168,-6.731464393945333,-14.58035582075801,97.3482589293266,0.0035521803037726,0.0,0.0,0.0075943165115139,0.0,0.4663155316021558,0.0,0.0786379225869671,0.0,0.3036501714845664,0.0448309652131308,0.022905438510534,0.0,0.0,0.0,0.0592846643802057,0.0,0.0132288094071533,0.0,0.0,0,0,0,1,253,333.938,274
Turrivalignani,0.0,543.6010991129965,968.212872965642,0.7811091157569254,51.48661604689089,22.94972816844873,60.4477744314996,79.94647504942515,0.0,0.0,0.0,0.0,0.0,0.0211729988933972,0.0,0.1896717078568793,0.0,0.7879011434894873,0.0,0.0,0.0,0.0,0.0,0.001254149760236,0.0,0.0,0.0,0.0,1,0,0,0,99,206.516,200
Tuscania,0.0,4625.825289240263,5742.832086347197,0.2414718946919826,14.57718891818408,2.5379496886001065,18.357752868466708,114.695446180168,0.045445227943588,0.0,0.0,0.0152099048868481,0.0,0.0054936044604788,0.0428419153820924,0.0036897343391275,0.0140004919645785,0.7472531977697606,0.0868727451623483,0.0043046900623155,0.0160708428993112,0.0,0.0131395539521154,0.0002869793374877,0.0,0.0006149557231879,0.0029927845195145,0.0017833715972449,0,1,0,0,30,154.5611,147
Umbertide,0.0,20980.371885846507,22228.822818716097,0.0595056627052355,-1.773568592545292,-2.7608516121125786,-1.4635418108421334,85.35465478127128,0.0010004924646242,0.0,0.0,0.0022744528695791,0.0,0.0006514317602997,0.0002868078398589,0.8782889800201655,0.0031048616152172,0.0375329189812318,0.0280393571502417,0.0,0.0044488564926958,0.0092356571067758,0.0,0.0160367825496327,0.0,0.0115745861574085,0.0019743051301918,0.0055505098620765,0,0,0,1,225,400.3532,383
Urbania,0.0,8609.632539529503,9552.553989602173,0.1095193605236254,-12.311280576504254,-3.368185358307354,-15.119592857796883,101.1784486946253,1.752410659914044e-05,0.0,0.0,0.0033383423071362,0.0,0.0004424836916282,0.0,0.7067428381166843,0.0024621369771792,0.0398498184064453,0.0449011421336476,0.0155307394734882,0.1212974848526003,2.1905133248925556e-05,0.003504821319828,0.0,0.0,0.0,0.001691076286817,0.0601996871946972,0,0,1,0,220,415.3705,388
Urbino,0.0,15813.392412263787,17301.404328661843,0.0940982097708557,-2.667605201517182,2.31231003319778,-4.231399030413242,105.86642361945596,0.0250635190745777,0.0,0.0,0.0162745532452472,0.0001579138403231,0.0054515628756346,0.0015862091722015,0.4799967945847337,0.0573934317270117,0.0760932587288643,0.0248301836985778,0.0,0.0,0.2474439170174553,0.00023097845301,0.0147849779156315,0.0,0.0009616245798784,0.0064673966842807,0.0432636784025718,0,0,1,0,84,311.5987,309
Urbisaglia,1.0,3860.759593135365,4027.853537522604,0.0432800697262636,3.834073073685728,3.682651946100962,3.881622361920757,40.10129395737745,0.0009155113784985,0.0,0.0,0.0014168628476763,0.0,0.0,0.0267678088761007,0.6913854738861278,0.0023977678960676,0.2214447641468306,0.0270293835556718,0.0,0.0,0.0,0.0,0.0038364286337082,0.0,0.0118580521405527,0.0,0.0129479466387653,0,0,1,0,124,232.2555,226
Ussita,1.0,1872.0411299652912,627.4072784810127,-0.6648539028132117,-63.77395079302769,-31.169307159478183,-74.01246653162282,7.256874755013015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,669,1323.289,1238
Vacone,0.0,521.2025356729657,572.4882233273056,0.0983987685096751,-7.332751343162047,-0.029755851952368,-9.626039229268626,59.0069596053101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9729230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027076923076923,0.0,0,1,0,0,240,532.7215,525
Vacri,0.0,1363.2329155418436,1596.6706600361665,0.1712383422032751,-10.769148122026191,1.2713546222972083,-14.550108841422189,92.5840394497838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872265833396845,0.0,0.0086883621675177,0.3816020120417651,0.0,0.0,0.0,0.0,0.0224830424510326,0.0,0.0,0.0,0.0,1,0,0,0,94,206.1787,198
